No.,Time,Source,Destination,Protocol,Length,Frame,Time delta from previous displayed frame,Info,,,,,,,,,,,Time 2,Time 1,Delay,delay 2,delay 1,jitter
1293,7.575376,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.001865,443  >  49990 [ACK] Seq=1381188 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.575376,7.575376,0,0,0,0
1294,7.575376,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,7.575376,7.575376,0,0,0,0
1295,7.575376,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1383924 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.575376,7.575376,0,0,0,0
1296,7.575376,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1385292 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.575376,7.575376,0,0,0,0
1297,7.575376,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1386660 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.575376,7.575376,0,0,0,0
1298,7.575376,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1388028 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.575376,7.575376,0,0,0,0
1299,7.575376,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1389396 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.575376,7.575376,0,0,0,0
1300,7.575376,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1390764 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.575376,7.575376,0,0,0,0
1301,7.575376,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1392132 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.575376,7.575376,0,0,0,0
1302,7.575376,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1393500 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.575376,7.575376,0,0,0,0
1303,7.575376,114.122.0.145,192.168.43.13,TCP,78,â\234\223,0,443  >  49990 [ACK] Seq=1394868 Ack=2190 Win=24256 Len=24 [TCP segment of a reassembled PDU],,,,,,,,,,,7.575376,7.575376,0,0,0,0
1304,7.575376,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1394892 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.575376,7.575376,0,0.000122,0,0.000122
1305,7.575376,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1396260 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.575498,7.575376,0.000122,0.000292,0.000122,0.00017
1306,7.575498,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000122,49990  >  443 [ACK] Seq=2190 Ack=1397628 Win=376576 Len=0,,,,,,,,,,,7.57579,7.575498,0.000292,0,0.000292,-0.000292
1307,7.57579,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.000292,443  >  49990 [ACK] Seq=1397628 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.57579,7.57579,0,0,0,0
1308,7.57579,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,7.57579,7.57579,0,0,0,0
1309,7.57579,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1400364 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.57579,7.57579,0,4.9E-05,0,4.9E-05
1310,7.57579,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1401732 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.575839,7.57579,4.9E-05,0.002648,4.9E-05,0.002599
1311,7.575839,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000049,49990  >  443 [ACK] Seq=2190 Ack=1403100 Win=376576 Len=0,,,,,,,,,,,7.578487,7.575839,0.002648,0,0.002648,-0.002648
1312,7.578487,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.002648,443  >  49990 [ACK] Seq=1403100 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.578487,7.578487,0,0,0,0
1313,7.578487,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1404468 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.578487,7.578487,0,0,0,0
1314,7.578487,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1405836 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.578487,7.578487,0,0,0,0
1315,7.578487,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1407204 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.578487,7.578487,0,0,0,0
1316,7.578487,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1408572 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.578487,7.578487,0,0,0,0
1317,7.578487,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1409940 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.578487,7.578487,0,0,0,0
1318,7.578487,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1411308 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.578487,7.578487,0,0,0,0
1319,7.578487,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1412676 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.578487,7.578487,0,0,0,0
1320,7.578487,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1414044 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.578487,7.578487,0,0,0,0
1321,7.578487,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,7.578487,7.578487,0,0,0,0
1322,7.578487,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1416780 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.578487,7.578487,0,0,0,0
1323,7.578487,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1418148 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.578487,7.578487,0,0.000124,0,0.000124
1324,7.578487,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1419516 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.578611,7.578487,0.000124,0.000592,0.000124,0.000468
1325,7.578611,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000124,49990  >  443 [ACK] Seq=2190 Ack=1420884 Win=379392 Len=0,,,,,,,,,,,7.579203,7.578611,0.000592,0,0.000592,-0.000592
1326,7.579203,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.000592,443  >  49990 [ACK] Seq=1420884 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.579203,7.579203,0,0,0,0
1327,7.579203,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1422252 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.579203,7.579203,0,5.4E-05,0,5.4E-05
1328,7.579203,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1423620 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.579257,7.579203,5.4E-05,0.002649,5.4E-05,0.002595
1329,7.579257,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000054,49990  >  443 [ACK] Seq=2190 Ack=1424988 Win=379392 Len=0,,,,,,,,,,,7.581906,7.579257,0.002649,0,0.002649,-0.002649
1330,7.581906,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.002649,443  >  49990 [ACK] Seq=1424988 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.581906,7.581906,0,0,0,0
1331,7.581906,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,"443  >  49990 [PSH, ACK] Seq=1426356 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU]",,,,,,,,,,,7.581906,7.581906,0,0,0,0
1332,7.581906,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1427724 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.581906,7.581906,0,0,0,0
1333,7.581906,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1429092 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.581906,7.581906,0,0,0,0
1334,7.581906,114.122.0.145,192.168.43.13,TCP,1350,â\234\223,0,"443  >  49990 [PSH, ACK] Seq=1430460 Ack=2190 Win=24256 Len=1296 [TCP segment of a reassembled PDU]",,,,,,,,,,,7.581906,7.581906,0,0,0,0
1335,7.581906,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,7.581906,7.581906,0,0,0,0
1336,7.581906,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1433124 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.581906,7.581906,0,0,0,0
1337,7.581906,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1434492 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.581906,7.581906,0,0,0,0
1338,7.581906,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1435860 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.581906,7.581906,0,0,0,0
1339,7.581906,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1437228 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.581906,7.581906,0,0,0,0
1340,7.581906,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1438596 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.581906,7.581906,0,0,0,0
1341,7.581906,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1439964 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.581906,7.581906,0,0,0,0
1342,7.581906,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1441332 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.581906,7.581906,0,0,0,0
1343,7.581906,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1442700 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.581906,7.581906,0,0,0,0
1344,7.581906,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1444068 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.581906,7.581906,0,0.00012,0,0.00012
1345,7.581906,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1445436 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.582026,7.581906,0.00012,0.001747,0.00012,0.001627
1346,7.582026,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.00012,49990  >  443 [ACK] Seq=2190 Ack=1446804 Win=379392 Len=0,,,,,,,,,,,7.583773,7.582026,0.001747,6.7E-05,0.001747,-0.00168
1347,7.583773,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.001747,443  >  49990 [ACK] Seq=1446804 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.58384,7.583773,6.7E-05,0.000804,6.7E-05,0.000737
1348,7.58384,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000067,49990  >  443 [ACK] Seq=2190 Ack=1448172 Win=391680 Len=0,,,,,,,,,,,7.584644,7.58384,0.000804,0,0.000804,-0.000804
1349,7.584644,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0.000804,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,7.584644,7.584644,0,0,0,0
1350,7.584644,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1449540 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.584644,7.584644,0,0,0,0
1351,7.584644,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1450908 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.584644,7.584644,0,4.7E-05,0,4.7E-05
1352,7.584644,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1452276 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.584691,7.584644,4.7E-05,0.001478,4.7E-05,0.001431
1353,7.584691,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000047,49990  >  443 [ACK] Seq=2190 Ack=1453644 Win=391680 Len=0,,,,,,,,,,,7.586169,7.584691,0.001478,0.001033,0.001478,-0.000445
1354,7.586169,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.001478,443  >  49990 [ACK] Seq=1453644 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.587202,7.586169,0.001033,0,0.001033,-0.001033
1355,7.587202,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.001033,443  >  49990 [ACK] Seq=1455012 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.587202,7.587202,0,0,0,0
1356,7.587202,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1456380 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.587202,7.587202,0,0,0,0
1357,7.587202,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1457748 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.587202,7.587202,0,0,0,0
1358,7.587202,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1459116 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.587202,7.587202,0,6.4E-05,0,6.4E-05
1359,7.587202,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,"443  >  49990 [PSH, ACK] Seq=1460484 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU]",,,,,,,,,,,7.587266,7.587202,6.4E-05,0.001953,6.4E-05,0.001889
1360,7.587266,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000064,49990  >  443 [ACK] Seq=2190 Ack=1461852 Win=391680 Len=0,,,,,,,,,,,7.589219,7.587266,0.001953,0,0.001953,-0.001953
1361,7.589219,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.001953,443  >  49990 [ACK] Seq=1461852 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.589219,7.589219,0,0,0,0
1362,7.589219,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1463220 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.589219,7.589219,0,0,0,0
1363,7.589219,114.122.0.145,192.168.43.13,TCP,78,â\234\223,0,443  >  49990 [ACK] Seq=1464588 Ack=2190 Win=24256 Len=24 [TCP segment of a reassembled PDU],,,,,,,,,,,7.589219,7.589219,0,0,0,0
1364,7.589219,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,7.589219,7.589219,0,0,0,0
1365,7.589219,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1465980 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.589219,7.589219,0,0,0,0
1366,7.589219,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1467348 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.589219,7.589219,0,0,0,0
1367,7.589219,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1468716 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.589219,7.589219,0,0,0,0
1368,7.589219,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1470084 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.589219,7.589219,0,0,0,0
1369,7.589219,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1471452 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.589219,7.589219,0,0,0,0
1370,7.589219,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1472820 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.589219,7.589219,0,0,0,0
1371,7.589219,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1474188 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.589219,7.589219,0,9.3E-05,0,9.3E-05
1372,7.589219,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1475556 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.589312,7.589219,9.3E-05,0.000712,9.3E-05,0.000619
1373,7.589312,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000093,49990  >  443 [ACK] Seq=2190 Ack=1476924 Win=400128 Len=0,,,,,,,,,,,7.590024,7.589312,0.000712,0.010284,0.000712,0.009572
1374,7.590024,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.000712,"443  >  49990 [PSH, ACK] Seq=1476924 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU]",,,,,,,,,,,7.600308,7.590024,0.010284,6.3E-05,0.010284,-0.010221
1375,7.600308,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.010284,443  >  49990 [ACK] Seq=1478292 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.600371,7.600308,6.3E-05,0.001915,6.3E-05,0.001852
1376,7.600371,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000063,49990  >  443 [ACK] Seq=2190 Ack=1479660 Win=416512 Len=0,,,,,,,,,,,7.602286,7.600371,0.001915,0,0.001915,-0.001915
1377,7.602286,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.001915,443  >  49990 [ACK] Seq=1479660 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.602286,7.602286,0,0,0,0
1378,7.602286,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,7.602286,7.602286,0,0,0,0
1379,7.602286,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1482396 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.602286,7.602286,0,0,0,0
1380,7.602286,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1483764 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.602286,7.602286,0,0,0,0
1381,7.602286,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1485132 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.602286,7.602286,0,0,0,0
1382,7.602286,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1486500 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.602286,7.602286,0,0,0,0
1383,7.602286,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1487868 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.602286,7.602286,0,0,0,0
1384,7.602286,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1489236 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.602286,7.602286,0,0,0,0
1385,7.602286,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1490604 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.602286,7.602286,0,0,0,0
1386,7.602286,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,"443  >  49990 [PSH, ACK] Seq=1491972 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU]",,,,,,,,,,,7.602286,7.602286,0,9.4E-05,0,9.4E-05
1387,7.602286,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1493340 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.60238,7.602286,9.4E-05,0.001875,9.4E-05,0.001781
1388,7.60238,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000094,49990  >  443 [ACK] Seq=2190 Ack=1494708 Win=405504 Len=0,,,,,,,,,,,7.604255,7.60238,0.001875,0,0.001875,-0.001875
1389,7.604255,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.001875,443  >  49990 [ACK] Seq=1494708 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.604255,7.604255,0,0,0,0
1390,7.604255,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1496076 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.604255,7.604255,0,0,0,0
1391,7.604255,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,7.604255,7.604255,0,0,0,0
1392,7.604255,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1498812 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.604255,7.604255,0,0,0,0
1393,7.604255,114.122.0.145,192.168.43.13,TCP,1350,â\234\223,0,443  >  49990 [ACK] Seq=1500180 Ack=2190 Win=24256 Len=1296 [TCP segment of a reassembled PDU],,,,,,,,,,,7.604255,7.604255,0,0,0,0
1394,7.604255,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1501476 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.604255,7.604255,0,0,0,0
1395,7.604255,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1502844 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.604255,7.604255,0,0,0,0
1396,7.604255,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1504212 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.604255,7.604255,0,0,0,0
1397,7.604255,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1505580 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.604255,7.604255,0,0.000105,0,0.000105
1398,7.604255,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1506948 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.60436,7.604255,0.000105,0.008572,0.000105,0.008467
1399,7.60436,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000105,49990  >  443 [ACK] Seq=2190 Ack=1508316 Win=405504 Len=0,,,,,,,,,,,7.612932,7.60436,0.008572,5.2E-05,0.008572,-0.00852
1400,7.612932,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.008572,443  >  49990 [ACK] Seq=1508316 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.612984,7.612932,5.2E-05,0.00153,5.2E-05,0.001478
1401,7.612984,192.168.43.13,114.122.0.145,TCP,54,â\234\223,0.000052,49990  >  443 [ACK] Seq=2190 Ack=1509684 Win=404224 Len=0,,,,,,,,,,,7.614514,7.612984,0.00153,0,0.00153,-0.00153
1402,7.614514,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0.00153,443  >  49990 [ACK] Seq=1509684 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.614514,7.614514,0,0,0,0
1403,7.614514,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1511052 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.614514,7.614514,0,0,0,0
1404,7.614514,114.122.0.145,192.168.43.13,TCP,1422,â\234\223,0,443  >  49990 [ACK] Seq=1512420 Ack=2190 Win=24256 Len=1368 [TCP segment of a reassembled PDU],,,,,,,,,,,7.614514,7.614514,0,0,0,0
1405,7.614514,114.122.0.145,192.168.43.13,TLSv1.3,1422,â\234\223,0,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,7.614514,7.614514,0,0,0,0
